85	-112.279832	33.640187	5	0	0
86	-111.7183025	33.306356	5	0	23
87	-111.9677833	33.3057949	4	1	1045
88	-111.9260519	33.4941704	4	1	117
89	-111.828384	33.419984	3.5	0	127
90	-111.906522	33.3783016	4	1	119
91	-111.9780314	33.3194372	3	1	71
92	-111.760998	33.37876	2	0	0
93	-112.0140708	33.4804948	2.5	0	28
94	-111.979837	33.638405	2	0	0
95	-111.9277022	33.3637468	3	1	19
96	-111.6832412	33.39319051	3.5	1	48
97	-112.18688	33.640488	3.5	0	0
98	-111.603996	33.4153525	5	0	0
99	-111.969608	33.318913	3.5	1	269
100	-111.9449183	33.3490842	3	1	0
101	-112.1825874	33.6097586	1	0	0
102	-112.145691	33.639133	5	0	0
103	-111.815101	33.342723	3	0	0
104	-112.064759	33.538748	4	1	496
105	-111.726788	33.415073	3.5	1	44
106	-111.8426128	33.3020931	4	1	516
107	-111.8969659	33.3929657	5	0	0
108	-112.37738	33.658204	3.5	0	15
109	-112.068671	33.378124	3.5	0	21
110	-112.2840854	33.6055208	1	0	37
111	-111.9173029	33.4930193	4.5	0	124
112	-111.9008433	33.3055764	2.5	0	0
113	-112.2354913	33.61036624	2.5	1	0
114	-111.8893104	33.3061923	4	0	19
115	-112.004661	33.4039	4	1	236
116	-111.964485	33.383123	3	0	22
117	-112.168479	33.61161716	4	1	288
118	-111.9641728	33.4962205	5	0	0
119	-111.7539547	33.3366831	3.5	0	127
120	-111.8760633	33.3370939	4	1	157
121	-112.1246893	33.5736474	4.5	0	4
122	-111.9083414	33.4213961	2.5	0	0
123	-112.0148644	33.5307752	4.5	0	0
124	-111.9276803	33.5241286	5	0	10
125	-112.0272041	33.5102068	4	1	1439
126	-112.081535	33.422345	3	0	0
127	-112.2690577	33.7108037	3.5	1	43
128	-111.766533	33.415059	3	0	3
129	-112.1340179	33.7157728	5	0	0
130	-111.715264	33.597132	3.5	0	0
131	-111.96379	33.345032	3	0	10
132	-112.0744706	33.5071469	4.5	0	104
133	-111.7887354	33.4083235	2	1	5
134	-112.340224	33.465665	4	1	132
135	-112.0722814	33.5677316	2.5	0	0
136	-111.991311	33.305824	5	0	0
137	-111.964751	33.354244	4	0	0
138	-111.8591514	33.3475081	5	0	4
139	-111.908621	33.3774019	3	1	16
140	-111.9263601	33.4948111	3	1	36
141	-111.7560288	33.3009563	3.5	0	0
142	-112.0699779	33.4571599	4	1	321
143	-111.753355	33.395303	4	1	22
144	-111.564202	33.379277	3.5	1	0
145	-111.9293764	33.6228883	4.5	1	23
146	-111.8558655	33.39447021	3	0	21
147	-111.927458	33.49536	5	0	0
148	-111.9400737	33.4241412	4.5	0	38
149	-111.927307	33.6097856	3	1	28
150	-111.8120071	33.3788385	4	1	207
151	-112.585455	33.370799	3	1	38
152	-111.7225188	33.60458497	2.5	0	91
153	-111.979088	33.584361	4.5	0	49
154	-112.1341772	33.38932801	3	1	13
155	-112.229329	33.640246	3	1	303
156	-112.1502292	33.8738718	3.5	1	34
157	-111.8905084	33.6721301	2.5	1	0
158	-112.1870284	33.6403912	4.5	1	5
159	-111.94439	33.639896	5	0	0
160	-111.927321	33.583142	4	1	30
161	-111.933098	33.50291	3	0	12
162	-111.9806909	33.3927485	3.5	1	16
163	-111.7465263	33.31089748	2.5	0	26
164	-111.9082629	33.617017	1	0	16
165	-112.034284	33.494524	3.5	0	0
166	-112.042103	33.5095669	4.5	0	148
167	-111.876416	33.37844	4	1	441
168	-111.9252985	33.6712285	5	0	6
169	-111.6881169	33.3784222	3.5	1	100
170	-111.8606579	33.41054535	5	0	0
171	-111.574489	33.415885	4.5	1	7
172	-111.8582011	33.3205369	3	1	7
173	-112.3407907	33.4680145	2.5	1	0
174	-111.948854	33.424858	2	0	13
175	-112.3410218	33.4474291	3.5	0	10
176	-111.9262969	33.6547181	4.5	1	1731
177	-111.7898327	33.354768	4.5	1	2208
178	-111.9308914	33.4966643	4.5	0	0
179	-111.9418184	33.625151	3.5	1	196
180	-111.925708	33.468437	3	0	179
181	-111.9884173	33.4952769	3.5	1	244
182	-111.955643	33.442375	3	1	40
183	-111.989956	33.457247	2.5	0	4
184	-112.125528	33.667839	3	1	254
185	-112.0536037	33.4065905	3.5	1	0
186	-111.9027992	33.305515	3	1	8
187	-112.3740267	33.655788	4.5	1	396
188	-112.3581358	33.4272793	1	0	0
189	-112.0825491	33.4583158	4.5	0	0
190	-111.9257342	33.50368106	4	0	0
191	-112.010011	33.639969	3	1	37
192	-112.3415233	33.4531321	3	0	5
193	-111.928732	33.6223975	3.5	0	6
194	-111.8743867	33.3058134	4.5	0	18
195	-111.88792	33.538005	3	0	54
196	-112.0736666	33.5096959	2.5	0	17
197	-111.9262049	33.62346041	3.5	1	333
198	-111.927413	33.497981	5	0	0
199	-111.956194	33.4068759	3	1	0
200	-111.9293525	33.4146786	2	1	17
201	-111.9817259	33.5991953	4.5	1	19
202	-111.908098	33.494467	2.5	1	185
203	-112.15744	33.651421	3.5	0	27
204	-111.9221127	33.6353186	3	0	16
205	-112.203594	33.635712	2.5	0	0
206	-111.7430967	33.3019012	3	1	123
207	-111.9701824	33.3406452	4	0	2135
208	-111.9268045	33.4442502	1.5	0	29
209	-112.0736904	33.4469505	5	0	4
210	-112.02967	33.4866	4.5	1	40
211	-111.961268	33.320551	1.5	0	0
212	-111.8576978	33.38837602	3.5	1	92
213	-111.7896821	33.3175083	4	1	9
214	-111.8381304	33.2905775	5	0	37
215	-112.0140001	33.5973316	4.5	1	10
216	-111.9788559	33.5083646	4	0	25
217	-111.88871	33.305062	3.5	0	30
218	-111.9660244	33.4020704	2.5	1	21
219	-112.1197753	33.597378	3	1	19
220	-112.0983488	33.6113056	3.5	1	8
221	-112.047902	33.4273797	5	0	0
222	-111.9778169	33.6390037	3	0	354
223	-111.927635	33.495978	4	1	20
224	-111.790094	33.335923	4.5	0	16
225	-111.980062	33.331946	3	1	168
226	-111.889479	33.629192	4.5	1	35
227	-112.0234238	33.4248296	3.5	0	13
228	-111.9086242	33.4671841	4	1	83
229	-112.0605131	33.4947362	2.5	1	13
230	-112.1524306	33.639628	3	1	67
231	-111.957761	33.349572	3	1	0
232	-112.065019	33.6537043	3	1	278
233	-111.835848	33.352234	5	0	0
234	-112.2023658	33.5093586	3.5	0	0
235	-111.9819641	33.5990883	4.5	0	70
236	-112.0740435	33.4463853	4.5	0	7
237	-112.2726725	33.7083348	3.5	1	100
238	-112.3768022	33.6291582	4	0	339
239	-111.9222616	33.6369667	4	1	33
240	-112.081644	33.510134	4	0	15
241	-111.9793728	33.32935843	4	1	73
242	-112.18688	33.640488	5	0	4
243	-112.4171179	33.63900701	4.5	1	35
244	-112.0685027	33.4528292	4.5	0	33
245	-111.9100097	33.3490394	4	0	221
246	-111.789873	33.38772	4	0	7
247	-112.3719134	33.63636	4	0	11
248	-112.1506236	33.8676856	5	0	4
249	-111.841425	33.3880679	3	1	33
250	-111.9659024	33.45006752	4	0	30
251	-111.864506	33.422522	4	1	77
252	-111.728268	33.401362	2	0	0
253	-111.798461	33.41572	4	1	144
254	-111.8604649	33.2611314	4	1	235
255	-111.857927	33.351069	4.5	0	4
256	-112.2805827	33.4938477	2.5	0	0
257	-111.963722	33.344158	3	1	302
258	-111.969461	33.678131	3.5	1	119
259	-111.9770624	33.6415429	3.5	1	21
260	-112.123429	33.48743327	1.5	0	0
261	-111.891094	33.626939	4.5	0	9
262	-112.3488928	33.6388624	1	0	6
263	-112.261149	33.5316532	4	1	13
264	-111.8874219	33.5690137	5	0	9
265	-111.8774978	33.3640435	3.5	0	6
266	-112.083194	33.465511	4	1	338
267	-112.3376083	33.4654587	3	0	15
268	-112.066893	33.493706	2	0	0
269	-111.994149	33.626951	3.5	0	45
270	-112.1169946	33.5513424	4	1	6
271	-111.9300279	33.6556844	4	0	16
272	-112.1129733	33.7150071	3.5	1	287
273	-111.8601	33.2644333	3	0	13
274	-112.3926185	33.4522899	3.5	1	34
275	-111.924377	33.628924	2.5	0	142
276	-111.9253764	33.6757566	3.5	1	3
277	-111.9258314	33.5802421	4	1	72
278	-112.100731	33.626933	4.5	1	0
279	-112.0437894	33.44086275	3.5	0	8
280	-111.917446	33.69869	4	1	129
281	-112.0908213	33.5089871	2.5	0	0
282	-112.1500175	33.8721991	4.5	0	13
283	-111.843711	33.43065	4	1	0
284	-111.929925	33.655629	4	1	113
285	-112.0772	33.449188	5	0	0
286	-111.7868584	33.4505361	5	0	9
287	-112.236293	33.633305	3.5	1	391
288	-112.069322	33.445682	2.5	0	0
289	-111.9213357	33.581766	3.5	0	0
290	-111.926764	33.49843839	4.5	1	198
291	-111.960415	33.348621	3.5	1	173
292	-112.0827178	33.4541453	4	1	67
293	-112.126087	33.799849	5	0	0
294	-111.8583107	33.4146753	1.5	1	0
295	-111.9749835	33.4657887	4.5	0	9
296	-111.8745646	33.3830059	4	1	206
297	-112.0359945	33.4367002	2	0	37
298	-111.954623	33.615544	4	0	9
299	-112.2054933	33.6670532	4.5	0	4
300	-112.0639456	33.5219028	4	1	561
301	-111.9089702	33.4077184	4.5	0	102
302	-111.8818151	33.58083038	3.5	1	1251
303	-112.2913596	33.6185341	4.5	0	0
304	-112.1217	33.82895	5	0	0
305	-112.0997608	33.4944583	5	0	0
306	-112.57475	33.372032	4	1	38
307	-111.9787698	33.5839404	3.5	1	326
308	-112.1247145	33.4515612	4.5	1	34
309	-112.257605	33.592671	4.5	0	0
310	-111.8125	33.6011	5	0	0
311	-112.064292	33.378057	5	0	0
312	-111.9893905	33.4531351	3	1	53
313	-111.9403254	33.6071829	3.5	0	0
314	-112.0303041	33.6742641	5	0	43
315	-111.876268	33.620675	3	1	41
316	-111.9080599	33.3931623	4	1	238
317	-111.9235128	33.7005934	4	0	0
318	-111.99823	33.327009	4	1	43
319	-111.787867	33.3612155	3	0	10
320	-111.9631853	33.3715427	4	0	3
321	-111.844019	33.389011	3	0	11
322	-112.110289	33.553485	3.5	1	40
323	-111.8583009	33.3919684	1.5	0	5
324	-112.0913821	33.4796336	5	0	16
325	-112.0993343	33.5895477	3	0	8
326	-111.7433519	33.3026531	4	0	39
327	-111.838499	33.281611	4.5	0	4
328	-112.0273984	33.5093706	3.5	1	0
329	-112.3768371	33.6324496	4.5	0	13
330	-112.0671548	33.6403824	3.5	1	67
331	-111.8847911	33.5390978	3	1	221
332	-112.0490506	33.0540237	3.5	1	21
333	-112.42085	33.640149	4.5	0	0
334	-111.92216	33.336078	4	0	0
335	-111.8767	33.3223	2.5	1	0
336	-111.990139	33.305838	4.5	0	0
337	-111.9246221	33.52681	4	1	128
338	-112.0277058	33.4945569	5	0	0
339	-111.688997	33.38507	4.5	1	102
340	-111.925864	33.5289115	3	1	73
341	-112.014841	33.073932	5	0	0
342	-112.1266	33.624935	5	0	0
343	-111.772012	33.31081	4.5	0	8
344	-112.0898341	33.4572256	4.5	1	161
345	-112.1142778	33.7110102	1.5	0	46
346	-111.9969356	33.43408264	3	1	44
347	-112.1208278	33.7977861	3.5	1	163
348	-111.773272	33.289903	3.5	0	17
349	-111.8958889	33.6452969	4	0	0
350	-111.8876623	33.2732009	3.5	0	6
351	-112.2370922	33.60927086	4	1	0
352	-111.68839	33.327047	2.5	0	0
353	-111.9533039	33.4218047	4	1	734
354	-111.86058	33.3892	4	1	25
355	-112.1060288	33.5605177	1.5	0	0
356	-112.035918	33.5090619	2.5	0	1125
357	-111.8754725	33.3060593	4.5	0	116
358	-111.843711	33.43065	3	1	11
359	-112.05858	33.8000531	3	1	150
360	-111.897967	33.3022462	3.5	0	8
361	-111.9636371	33.3487184	2.5	1	31
362	-111.789999	33.35232	3.5	1	23
363	-111.9842847	33.480109	3.5	0	29
364	-112.086757	33.4549264	3.5	1	22
365	-112.153078	33.522973	3	0	43
366	-112.2365732	33.6464133	3.5	1	17
367	-112.249845	33.609227	4	1	176
368	-111.997922	33.306	2.5	1	19
369	-111.945353	33.429313	1	0	0
370	-111.835541	33.334558	4.5	1	0
371	-111.996111	33.412592	4	1	96
372	-112.1865455	33.6544048	1	0	0
373	-111.9263525	33.4643898	4.5	1	879
374	-111.977756	33.49413	3.5	1	1218
375	-112.1851805	33.6710222	3	1	35
376	-111.854277	33.33563	3	1	23
377	-111.9450752	33.335558	4.5	0	6
378	-112.082895	33.458839	4	1	63
379	-112.150131	33.597449	2	1	106
380	-111.9026145	33.3052343	4	0	55
381	-111.8952739	33.30549	2.5	0	7
382	-111.909524	33.519588	4	1	0
383	-112.1347598	33.6120748	4.5	0	34
384	-111.874965	33.319395	2.5	1	7
385	-112.1856257	33.6388188	3	0	8
386	-112.2816686	33.5988819	5	0	0
387	-111.8635654	33.6385254	3.5	0	0
388	-111.884948	33.585657	5	0	8
389	-112.071135	33.484256	4	0	0
390	-112.219969	33.6396834	3.5	0	15
391	-112.173043	33.4644199	2	0	10
392	-111.9270031	33.46339228	3.5	1	271
393	-111.925638	33.49817	3	0	10
394	-112.0825074	33.5086191	2	0	0
395	-111.752158	33.407325	3	0	91
396	-111.725266	33.623453	3.5	0	0
397	-111.7374739	33.4227699	4.5	1	13
398	-111.888125	33.5384108	4	0	74
399	-111.8619471	33.5747251	4	1	34
400	-112.0366563	33.4964316	3.5	0	46
401	-111.9277492	33.4929046	4	1	764
402	-112.1398355	33.3699773	3	0	41
403	-112.0301297	33.6789932	2.5	1	0
404	-111.9389734	33.4074111	4.5	0	19
405	-111.7558768	33.3853255	4.5	1	50
406	-111.9289665	33.4982308	4.5	0	0
407	-111.9806117	33.598887	4.5	0	7
408	-111.9715512	33.4435772	3.5	0	0
409	-112.0335679	33.5063676	3.5	0	7
410	-111.847515	33.586611	5	0	0
411	-112.3876527	33.4643965	4	1	24
412	-112.263704	33.482987	2.5	1	34
413	-111.9116464	33.3334981	3.5	0	0
414	-111.91446	33.612867	4	0	0
415	-112.1246887	33.573648	3	0	0
416	-111.982554	33.321342	4	1	83
417	-112.2859562	33.4928229	4.5	1	0
418	-111.8389851	33.3798805	4	0	21
419	-112.040429	33.5056919	1.5	0	16
420	-112.3051107	33.4540692	4	0	44
421	-111.9408348	33.4267462	3.5	1	598
422	-111.8590996	33.333983	4	0	0
423	-112.153592	33.655418	2.5	1	35
424	-111.790032	33.393819	3.5	1	45
425	-112.118976	33.579999	3.5	1	19
426	-111.924098	33.505054	5	0	0
427	-112.0001198	33.4952337	5	0	42
428	-112.5574067	33.4377629	3.5	1	64
429	-111.729481	33.312537	5	0	0
430	-111.924088	33.424281	3.5	0	114
431	-111.8985922	33.5243639	1	0	0
432	-111.7708848	33.3070107	3.5	0	0
433	-112.0739142	33.5062078	4	1	2588
434	-112.1814609	33.6127072	3.5	0	0
435	-112.1340331	33.5092558	2.5	1	0
436	-111.878564	33.377308	5	0	0
437	-111.929223	33.497568	4.5	1	0
438	-112.356892	33.470671	4	0	41
439	-111.8923957	33.582486	4	0	0
440	-111.9896648	33.4801702	2.5	0	12
441	-111.828714	33.305807	4	1	13
442	-111.976665	33.419545	5	0	0
443	-111.7736106	33.422955	4	0	23
444	-111.889808	33.3790959	5	0	0
445	-111.8413019	33.2435992	3	1	76
446	-111.798899	33.3615	3.5	0	0
447	-112.1498752	33.87331065	3.5	0	572
448	-112.2569766	33.6381973	3	0	0
449	-111.9275459	33.4643735	2.5	1	0
450	-112.37466	33.64093332	4.5	0	0
451	-112.0727251	33.4803718	4	0	129
452	-111.770125	33.3672309	5	0	0
453	-111.9765937	33.58317214	3.5	1	50
454	-111.8747445	33.3260297	2.5	0	0
455	-112.0654983	33.5032209	4.5	0	8
456	-111.8332	33.3181	4.5	0	0
457	-112.0446465	33.05825483	5	1	62
458	-111.8965766	33.555672	4.5	0	11
459	-112.1336024	33.4965366	3	1	7
460	-111.998367	33.435146	2.5	1	27
461	-112.1911014	33.6387101	5	0	0
462	-112.2579448	33.4797198	4	1	35
463	-111.756853	33.303972	3	0	16
464	-111.839683	33.406023	5	0	0
465	-111.7559874	33.3796242	5	1	45
466	-111.772697	33.379574	2.5	1	7
467	-111.924088	33.424281	3.5	1	507
468	-112.174034	33.534184	4	0	0
469	-111.789627	33.394437	3	0	53
470	-112.238107	33.6290819	4	1	14
471	-111.9880199	33.3211123	4.5	0	0
472	-111.931007	33.583163	2.5	0	17
473	-111.910516	33.468848	3.5	0	0
474	-112.4259648	33.6387983	2.5	0	7
475	-111.8588981	33.338477	3.5	0	3
476	-111.895033	33.63934	5	0	0
477	-112.2713381	33.7135383	4.5	0	102
478	-111.898495	33.582849	4	0	0
479	-111.9743729	33.52195183	4.5	0	1162
480	-112.0930104	33.446848	2.5	1	5
481	-111.917115	33.502675	5	0	0
482	-112.086059	33.362881	4.5	1	32
483	-112.1336897	33.6232447	4.5	1	18
484	-112.0654306	33.4328544	4.5	0	0
485	-112.048036	33.471943	4.5	0	40
486	-112.5565182	33.4407797	3.5	0	25
487	-111.929223	33.497568	4.5	0	0
488	-112.028304	33.674189	3.5	0	0
489	-111.9058286	33.6219358	3	0	9
490	-111.9284927	33.3611811	4.5	0	8
491	-111.756758	33.378116	5	0	0
492	-112.119194	33.609811	3.5	1	133
493	-111.8352744	33.4150637	4.5	0	8
494	-111.902918	33.41389	2	0	8
495	-112.119077	33.611312	4.5	1	129
496	-111.9790261	33.3196304	4	0	53
497	-111.9915342	33.26669689	3.5	1	358
498	-112.030828	33.5017939	5	0	5
499	-112.147452	33.610706	3	1	420
500	-111.858116	33.327278	3.5	1	66
501	-111.7912355	33.2605631	5	0	5
502	-111.945167	33.377068	3	0	0
503	-112.0528221	33.30449261	4	0	0
504	-112.1167319	33.4947077	1.5	0	7
505	-112.256978	33.590992	5	0	0
506	-111.80299	33.45118	4	1	20
507	-111.7219136	33.30720978	5	0	0
508	-111.88557	33.306806	3.5	1	178
509	-112.2029191	33.6690544	3.5	1	235
510	-111.7585784	33.3356151	3	0	32
511	-111.9955077	33.4943965	5	1	18
512	-111.7573007	32.9103236	3	1	54
513	-112.3412985	33.4520738	4	0	10
514	-111.928197	33.37079492	5	0	0
515	-111.864403	33.6135395	5	0	0
516	-112.0693177	33.4527955	3	1	158
517	-112.10886	33.583212	4.5	1	49
518	-111.944749	33.421657	4	0	717
519	-111.9203854	33.5392485	4	1	123
520	-112.2750008	33.7166468	4	0	55
521	-111.842746	33.3575159	4.5	0	4
522	-111.9281852	33.58243028	3	1	370
523	-111.964485	33.383123	4	0	46
524	-112.068359	33.457863	4	1	1521
525	-111.9839965	33.3426673	4.5	0	0
526	-111.8923422	33.5822686	4	0	656
527	-111.9777841	33.5837094	4	1	0
528	-112.100731	33.626933	4	1	1214
529	-111.8319018	33.4152885	3	1	0
530	-112.1007962	33.6115391	3.5	1	6
531	-112.088808	33.508789	2.5	0	0
532	-112.073625	33.364006	3	0	0
533	-112.064238	33.63899	2.5	0	251
534	-111.940346	33.425938	3.5	0	0
535	-112.0772	33.449188	3.5	0	0
536	-112.065574	33.458402	2.5	0	38
537	-111.9179606	33.6135829	3.5	0	0
538	-111.6972827	33.3937537	2.5	1	160
539	-111.9257395	33.5030274	2.5	0	73
540	-111.960264	33.42183	3.5	1	34
541	-111.805265	33.321486	3.5	1	85
542	-112.108137	33.709928	4.5	0	21
543	-111.7547718	33.2079773	4	0	5
544	-111.8423662	33.2530852	2.5	0	31
545	-112.0290689	33.5094453	4.5	1	0
546	-111.7434122	33.29978897	4	1	22
547	-112.081729	33.487563	4	0	6
548	-111.9196665	33.4152426	4	1	0
549	-111.682945	33.467913	3.5	0	0
550	-112.2724547	33.5102402	3.5	1	109
551	-111.915341	33.324494	5	0	0
552	-111.9270792	33.3350177	4	1	72
553	-112.011028	33.510394	5	0	0
554	-111.9187642	33.627433	5	0	6
555	-111.9403088	33.4238154	3	1	227
556	-111.878849	33.55516981	3.5	1	177
557	-112.0737079	33.4563262	4	1	432
558	-112.167662	33.598218	2.5	0	4
559	-111.9684615	33.316812	4.5	0	98
560	-111.8060357	33.382094	2	0	31
561	-112.073078	33.462917	4.5	0	349
562	-112.106961	33.680611	5	0	0
563	-112.0731019	33.5675286	4	1	125
564	-111.9945753	33.3044612	3.5	0	24
565	-112.0323812	33.3778548	4.5	0	13
566	-112.0534109	33.3052569	4.5	0	7
567	-112.0649186	33.6074328	1.5	1	14
568	-111.912317	33.334687	4.5	0	10
569	-112.2536443	33.4797253	3.5	1	9
570	-112.2205782	33.45201898	3.5	1	7
571	-111.820671	33.348714	3.5	0	0
572	-112.257428	33.557108	5	0	0
573	-111.7897255	33.3747706	4	0	0
574	-111.9687741	33.3359387	3	1	22
575	-111.888753	33.583101	3.5	1	39
576	-111.8359775	33.4163757	3.5	0	72
577	-111.977873	33.394393	4.5	0	7
578	-111.7893255	33.2814031	3.5	1	158
579	-111.7360447	33.4518277	2.5	0	0
580	-112.3412674	33.6313451	3	1	4
581	-111.9043523	33.5435661	3.5	1	152
582	-111.9883722	33.4954826	3.5	1	404
583	-111.8555598	33.72739591	3.5	1	149
584	-111.9487453	33.3496805	3	1	134
585	-111.9967929	33.5099494	4.5	1	188
586	-111.9590463	33.4219266	1	0	0
587	-111.8398721	33.4184469	3.5	0	0
588	-111.826218	33.38261	5	0	0
589	-112.2515876	33.5908197	1.5	0	14
590	-111.9450978	33.4620773	4.5	0	1061
591	-112.0734239	33.4473356	3.5	1	304
592	-111.891732	33.306414	4.5	1	430
593	-111.8644958	33.2482807	3.5	0	6
594	-111.7413227	33.3088269	3.5	0	14
595	-111.9785197	33.3320881	2.5	0	8
596	-111.902833	33.536082	3	0	13
597	-111.9245383	33.4933043	3	0	6
598	-112.152357	33.578533	3	1	3
599	-112.0000548	33.49545265	4.5	0	1045
600	-111.8874255	33.572221	4.5	0	0
601	-112.0824358	33.570396	4	0	9
602	-112.0772	33.449188	3	0	0
603	-111.871314	33.616958	5	0	0
604	-111.7572598	33.3499606	4.5	0	29
605	-111.7664509	33.3792626	5	0	0
606	-112.0370088	33.5054706	3	1	505
607	-111.9956936	33.6266195	4.5	1	161
608	-111.9365241	33.42310229	5	0	9
609	-112.0822656	33.46569996	4	1	550
610	-111.9310456	33.4931627	3.5	1	379
611	-111.8332	33.3181	4.5	0	13
612	-112.082365	33.5107018	5	0	12
613	-112.0653534	33.51240767	4	1	212
614	-112.1158329	33.5787024	2.5	0	10
615	-112.0054355	33.4888414	5	0	0
616	-111.9394584	33.42416511	4	1	158
617	-112.0129072	33.4814408	4	1	0
618	-112.0662616	33.4588994	4	0	0
619	-111.9107414	33.4799784	4	1	509
620	-112.1145172	33.71103287	4	0	28
621	-112.0095457	33.4356207	4	1	303
622	-112.0378263	33.5310826	3.5	0	84
623	-111.966986	33.3411959	5	0	5
624	-111.8952739	33.30549	3	1	32
625	-112.103253	33.3783864	5	0	0
626	-111.9268582	33.5808348	4	1	545
627	-111.846555	33.334536	4	0	0
628	-111.9063635	33.4273992	5	0	0
629	-112.3432865	33.463982	4	0	25
630	-111.9291192	33.3780322	4	1	435
631	-112.0595603	33.5636878	5	0	0
632	-111.7895298	33.3543384	4	0	3
633	-111.7900931	33.36084654	4	1	398
634	-111.8412502	33.3061605	4	0	0
635	-112.2204332	33.5470903	4	0	0
636	-112.072962	33.386429	3.5	1	32
637	-112.354776	33.641429	3.5	1	17
638	-112.3040101	33.639888	3.5	1	53
639	-112.07986	33.465517	3.5	0	9
640	-111.876964	33.33652	4.5	1	7
641	-112.0742949	33.4494411	3.5	1	61
642	-111.807863	33.377935	4	1	143
643	-111.940117	33.426955	4	1	390
644	-111.9812072	33.5990432	3.5	1	0
645	-111.940552	33.379261	4	1	105
646	-112.185319	33.612089	3	1	0
647	-112.0714402	33.6403347	3	1	28
648	-111.89106	33.6268543	3	1	148
649	-111.873637	33.304492	4	0	6
650	-112.2920313	33.493973	3.5	1	9
651	-111.9780526	33.6676061	3.5	1	34
652	-111.969375	33.338867	5	0	0
653	-112.1366477	33.8660005	3.5	1	136
654	-112.0389038	33.4948442	3.5	0	0
655	-111.8408712	33.24996028	3.5	1	89
656	-111.8704874	33.4319042	4	0	55
657	-111.889594	33.582824	3.5	0	49
658	-111.8054115	33.4001245	4.5	1	71
659	-111.9869517	33.4729919	2.5	0	0
660	-112.124406	33.667749	3.5	0	13
661	-112.2713858	33.7128582	5	0	23
662	-112.0823359	33.516464	4.5	1	48
